filename,perplexity,bleu,rouge1,rouge2,rougeL,rougeLsum
gpt2_large_story.txt,2.017181634902954,0.011188252043271143,0.10072992700729926,0.008771929824561403,0.07883211678832117,0.07883211678832117
gpt2_story_v1.txt,3.5553791522979736,0.012583070745360754,0.22532188841201714,0.023655913978494626,0.13733905579399142,0.13733905579399142
gpt2_story_v2.txt,8.618616104125977,0.016493142083957038,0.25316455696202533,0.03805496828752643,0.12658227848101267,0.12658227848101267
ollama_deepseek_story.txt,15.656866073608398,0.16200118556814846,0.42677824267782427,0.09220452640402346,0.16401673640167364,0.16401673640167364
ollama_gemma3_story.txt,28.70732879638672,0.06561083316626345,0.39870863599677153,0.07437348423605497,0.17271993543179984,0.17271993543179984
ollama_llama3_story.txt,17.112327575683594,0.14250123550904667,0.4032697547683924,0.0746132848043676,0.1489554950045413,0.1489554950045413
